time/episodes,time/fps,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,train/loss,train/learning_rate,train/n_updates
7488,1188,0.1,1000.0,5.9,7488000,6300,8.208119834307581e-05,0.0001,1859499
7492,1188,0.1,1000.0,5.42,7492000,6304,0.00013246864546090364,0.0001,1860499
7496,1188,0.1,1000.0,5.43,7496000,6307,0.00032099062809720635,0.0001,1861499
7500,1188,0.1,1000.0,5.53,7500000,6310,5.3679214033763856e-05,0.0001,1862499
7504,1188,0.1,1000.0,6.4,7504000,6314,0.0004162364639341831,0.0001,1863499
7508,1188,0.1,1000.0,6.48,7508000,6317,0.003926658537238836,0.0001,1864499
7512,1188,0.1,1000.0,6.77,7512000,6320,0.019088782370090485,0.0001,1865499
7516,1188,0.1,1000.0,7.35,7516000,6324,0.003972527105361223,0.0001,1866499
7520,1188,0.1,1000.0,8.09,7520000,6327,0.022014623507857323,0.0001,1867499
7524,1188,0.1,1000.0,8.34,7524000,6330,0.026661301031708717,0.0001,1868499
7528,1188,0.1,1000.0,9.14,7528000,6334,0.0038702578749507666,0.0001,1869499
7532,1188,0.1,1000.0,9.14,7532000,6337,0.022885173559188843,0.0001,1870499
7536,1188,0.1,1000.0,8.83,7536000,6340,0.002746383659541607,0.0001,1871499
7540,1188,0.1,1000.0,9.74,7540000,6344,0.0038828004617244005,0.0001,1872499
7544,1188,0.1,1000.0,10.6,7544000,6347,0.007931520231068134,0.0001,1873499
7548,1188,0.1,1000.0,11.69,7548000,6350,0.007811981253325939,0.0001,1874499
7552,1188,0.1,1000.0,12.75,7552000,6354,0.011415490880608559,0.0001,1875499
7556,1188,0.1,1000.0,13.84,7556000,6357,0.005147547926753759,0.0001,1876499
7560,1188,0.1,1000.0,14.88,7560000,6360,0.023147564381361008,0.0001,1877499
7564,1188,0.1,1000.0,15.91,7564000,6364,0.007767979986965656,0.0001,1878499
7568,1188,0.1,1000.0,16.6,7568000,6367,0.010173751041293144,0.0001,1879499
7572,1188,0.1,1000.0,17.29,7572000,6370,0.026555854827165604,0.0001,1880499
7576,1188,0.1,1000.0,18.41,7576000,6373,0.006836933083832264,0.0001,1881499
7580,1188,0.1,1000.0,19.35,7580000,6377,0.004972908180207014,0.0001,1882499
7584,1188,0.1,1000.0,19.87,7584000,6380,0.018564539030194283,0.0001,1883499
7588,1188,0.1,1000.0,20.77,7588000,6383,0.013091916218400002,0.0001,1884499
7592,1188,0.1,1000.0,21.76,7592000,6387,0.005816515535116196,0.0001,1885499
7596,1188,0.1,1000.0,22.4,7596000,6390,0.011438781395554543,0.0001,1886499
7600,1188,0.1,1000.0,22.7,7600000,6393,0.004863639362156391,0.0001,1887499
7604,1188,0.1,1000.0,22.8,7604000,6397,0.00801879446953535,0.0001,1888499
7608,1188,0.1,1000.0,23.26,7608000,6400,0.008703694678843021,0.0001,1889499
7612,1188,0.1,1000.0,23.2,7612000,6403,0.010014117695391178,0.0001,1890499
7616,1188,0.1,1000.0,23.23,7616000,6407,0.015996716916561127,0.0001,1891499
7620,1188,0.1,1000.0,23.02,7620000,6410,0.011230725795030594,0.0001,1892499
7624,1188,0.1,1000.0,22.47,7624000,6413,0.003867307910695672,0.0001,1893499
7628,1188,0.1,1000.0,22.4,7628000,6417,0.018640367314219475,0.0001,1894499
7632,1188,0.1,1000.0,22.38,7632000,6420,0.012894904240965843,0.0001,1895499
7636,1188,0.1,1000.0,22.08,7636000,6423,0.007300569675862789,0.0001,1896499
7640,1188,0.1,1000.0,21.43,7640000,6427,0.007546236738562584,0.0001,1897499
7644,1188,0.1,1000.0,21.59,7644000,6430,0.007850064896047115,0.0001,1898499
7648,1188,0.1,1000.0,21.54,7648000,6433,0.01500031165778637,0.0001,1899499
7652,1188,0.1,1000.0,21.58,7652000,6436,0.007666895631700754,0.0001,1900499
7656,1188,0.1,1000.0,21.55,7656000,6440,0.015475548803806305,0.0001,1901499
7660,1188,0.1,1000.0,21.5,7660000,6443,0.005916067864745855,0.0001,1902499
7664,1188,0.1,1000.0,20.61,7664000,6446,0.004078981466591358,0.0001,1903499
7668,1188,0.1,1000.0,20.24,7668000,6450,0.014449909329414368,0.0001,1904499
7672,1188,0.1,1000.0,20.35,7672000,6453,0.0003432817757129669,0.0001,1905499
7676,1188,0.1,1000.0,19.5,7676000,6456,0.01563105918467045,0.0001,1906499
7680,1188,0.1,1000.0,18.94,7680000,6460,0.012205066159367561,0.0001,1907499
7684,1188,0.1,1000.0,19.36,7684000,6463,0.0002851482422556728,0.0001,1908499
7688,1188,0.1,1000.0,18.94,7688000,6466,0.008557744324207306,0.0001,1909499
7692,1188,0.1,1000.0,19.05,7692000,6470,0.02794628217816353,0.0001,1910499
7696,1188,0.1,1000.0,19.13,7696000,6473,0.012740634381771088,0.0001,1911499
7700,1188,0.1,1000.0,19.47,7700000,6476,0.013451450504362583,0.0001,1912499
7704,1188,0.1,1000.0,19.43,7704000,6480,0.016647255048155785,0.0001,1913499
7708,1188,0.1,1000.0,19.51,7708000,6483,0.009406416676938534,0.0001,1914499
7712,1188,0.1,1000.0,19.68,7712000,6486,0.0074560693465173244,0.0001,1915499
7716,1188,0.1,1000.0,19.46,7716000,6490,0.004537943750619888,0.0001,1916499
7720,1188,0.1,1000.0,19.99,7720000,6493,0.024778159335255623,0.0001,1917499
7724,1188,0.1,1000.0,20.63,7724000,6496,0.03234492987394333,0.0001,1918499
7728,1188,0.1,1000.0,20.7,7728000,6500,0.003229126101359725,0.0001,1919499
7732,1188,0.1,1000.0,20.83,7732000,6503,0.0037590342108160257,0.0001,1920499
7736,1188,0.1,1000.0,21.55,7736000,6506,0.01216082088649273,0.0001,1921499
7740,1188,0.1,1000.0,21.99,7740000,6510,0.008864077739417553,0.0001,1922499
7744,1188,0.1,1000.0,21.98,7744000,6513,0.007671089842915535,0.0001,1923499
7748,1188,0.1,1000.0,22.01,7748000,6516,0.009797601960599422,0.0001,1924499
7752,1188,0.1,1000.0,21.82,7752000,6520,0.020260971039533615,0.0001,1925499
7756,1188,0.1,1000.0,21.57,7756000,6523,0.03705228865146637,0.0001,1926499
7760,1188,0.1,1000.0,21.41,7760000,6526,0.003960402216762304,0.0001,1927499
7764,1188,0.1,1000.0,22.27,7764000,6530,0.00037878460716456175,0.0001,1928499
7768,1188,0.1,1000.0,22.22,7768000,6533,0.01504921168088913,0.0001,1929499
7772,1188,0.1,1000.0,22.25,7772000,6536,0.015197919681668282,0.0001,1930499
7776,1188,0.1,1000.0,22.92,7776000,6540,0.00349452649243176,0.0001,1931499
7780,1188,0.1,1000.0,23.28,7780000,6543,0.014907777309417725,0.0001,1932499
7784,1188,0.1,1000.0,23.34,7784000,6546,0.007716466672718525,0.0001,1933499
7788,1188,0.1,1000.0,23.86,7788000,6550,0.0040503148920834064,0.0001,1934499
7792,1189,0.1,1000.0,23.8,7792000,6553,0.031739525496959686,0.0001,1935499
7796,1189,0.1,1000.0,23.65,7796000,6556,0.007604827638715506,0.0001,1936499
7800,1189,0.1,1000.0,23.62,7800000,6559,0.011792989447712898,0.0001,1937499
7804,1189,0.1,1000.0,23.47,7804000,6563,0.011594584211707115,0.0001,1938499
7808,1189,0.1,1000.0,23.45,7808000,6566,0.012041563168168068,0.0001,1939499
7812,1189,0.1,1000.0,23.53,7812000,6570,0.004225329961627722,0.0001,1940499
7816,1189,0.1,1000.0,23.8,7816000,6573,0.0361892431974411,0.0001,1941499
7820,1189,0.1,1000.0,23.47,7820000,6576,0.007606848608702421,0.0001,1942499
7824,1189,0.1,1000.0,23.37,7824000,6579,0.004121540579944849,0.0001,1943499
7828,1189,0.1,1000.0,22.79,7828000,6583,0.0012993209529668093,0.0001,1944499
7832,1189,0.1,1000.0,22.98,7832000,6586,0.011394648812711239,0.0001,1945499
7836,1189,0.1,1000.0,22.78,7836000,6589,0.011468005366623402,0.0001,1946499
7840,1189,0.1,1000.0,22.87,7840000,6593,0.016897207126021385,0.0001,1947499
7844,1189,0.1,1000.0,22.84,7844000,6596,0.004801927600055933,0.0001,1948499
7848,1189,0.1,1000.0,22.82,7848000,6599,0.015039388090372086,0.0001,1949499
7852,1189,0.1,1000.0,22.71,7852000,6602,0.006015344522893429,0.0001,1950499
7856,1189,0.1,1000.0,22.92,7856000,6606,0.015892663970589638,0.0001,1951499
7860,1189,0.1,1000.0,23.09,7860000,6609,0.035880036652088165,0.0001,1952499
7864,1189,0.1,1000.0,22.6,7864000,6613,0.00992938969284296,0.0001,1953499
7868,1189,0.1,1000.0,22.35,7868000,6616,0.0005666948854923248,0.0001,1954499
7872,1189,0.1,1000.0,21.35,7872000,6619,0.0212095957249403,0.0001,1955499
7876,1189,0.1,1000.0,20.96,7876000,6622,0.021454552188515663,0.0001,1956499
7880,1189,0.1,1000.0,20.67,7880000,6626,0.0001071093138307333,0.0001,1957499
7884,1189,0.1,1000.0,20.05,7884000,6629,0.02497587725520134,0.0001,1958499
7888,1189,0.1,1000.0,19.35,7888000,6632,0.003936523571610451,0.0001,1959499
7892,1189,0.1,1000.0,19.11,7892000,6636,0.00398366479203105,0.0001,1960499
7896,1189,0.1,1000.0,19.16,7896000,6639,0.0118503263220191,0.0001,1961499
7900,1189,0.1,1000.0,19.08,7900000,6642,0.014977814629673958,0.0001,1962499
7904,1189,0.1,1000.0,18.86,7904000,6646,0.011378963477909565,0.0001,1963499
7908,1189,0.1,1000.0,18.87,7908000,6649,0.009985660202801228,0.0001,1964499
7912,1189,0.1,1000.0,18.58,7912000,6652,0.009912611916661263,0.0001,1965499
7916,1189,0.1,1000.0,18.24,7916000,6656,0.012015344575047493,0.0001,1966499
7920,1189,0.1,1000.0,17.79,7920000,6659,0.007734553888440132,0.0001,1967499
7924,1189,0.1,1000.0,17.01,7924000,6662,0.00010696057870518416,0.0001,1968499
7928,1189,0.1,1000.0,16.74,7928000,6665,0.00014535259106196463,0.0001,1969499
7932,1189,0.1,1000.0,16.19,7932000,6669,0.011571893468499184,0.0001,1970499
7936,1189,0.1,1000.0,16.18,7936000,6672,0.004262083675712347,0.0001,1971499
7940,1189,0.1,1000.0,16.19,7940000,6675,0.015096030198037624,0.0001,1972499
7944,1189,0.1,1000.0,15.63,7944000,6679,0.011997492052614689,0.0001,1973499
7948,1189,0.1,1000.0,14.65,7948000,6682,0.0038829322438687086,0.0001,1974499
7952,1189,0.1,1000.0,14.16,7952000,6685,0.0010678631952032447,0.0001,1975499
7956,1189,0.1,1000.0,13.48,7956000,6689,0.004200132563710213,0.0001,1976499
7960,1189,0.1,1000.0,12.85,7960000,6692,0.006314507219940424,0.0001,1977499
7964,1189,0.1,1000.0,13.16,7964000,6695,0.005160151515156031,0.0001,1978499
7968,1189,0.1,1000.0,13.04,7968000,6699,0.003907882608473301,0.0001,1979499
7972,1189,0.1,1000.0,13.23,7972000,6702,0.0038845802191644907,0.0001,1980499
7976,1189,0.1,1000.0,13.46,7976000,6705,0.0005878697847947478,0.0001,1981499
7980,1189,0.1,1000.0,13.69,7980000,6709,0.004080608021467924,0.0001,1982499
7984,1189,0.1,1000.0,14.12,7984000,6712,0.0007747494382783771,0.0001,1983499
7988,1189,0.1,1000.0,13.99,7988000,6715,0.00035619211848825216,0.0001,1984499
7992,1189,0.1,1000.0,13.91,7992000,6719,0.003972688689827919,0.0001,1985499
7996,1189,0.1,1000.0,13.96,7996000,6722,0.007921394892036915,0.0001,1986499
8000,1189,0.1,1000.0,14.07,8000000,6725,0.04194801673293114,0.0001,1987499
8004,1189,0.1,1000.0,14.32,8004000,6729,0.007720856461673975,0.0001,1988499
8008,1189,0.1,1000.0,14.37,8008000,6732,0.004162864293903112,0.0001,1989499
8012,1189,0.1,1000.0,14.52,8012000,6735,0.004490463063120842,0.0001,1990499
8016,1189,0.1,1000.0,14.49,8016000,6739,0.008152198046445847,0.0001,1991499
8020,1189,0.1,1000.0,15.02,8020000,6742,0.004357894416898489,0.0001,1992499
8024,1189,0.1,1000.0,15.59,8024000,6745,0.01490259449928999,0.0001,1993499
8028,1189,0.1,1000.0,15.6,8028000,6749,0.006391225382685661,0.0001,1994499
8032,1189,0.1,1000.0,15.47,8032000,6752,0.004519972484558821,0.0001,1995499
8036,1189,0.1,1000.0,15.06,8036000,6755,0.00033581763273105025,0.0001,1996499
8040,1189,0.1,1000.0,14.94,8040000,6758,0.01951504498720169,0.0001,1997499
8044,1189,0.1,1000.0,15.05,8044000,6762,0.0005732545396313071,0.0001,1998499
8048,1189,0.1,1000.0,15.85,8048000,6765,0.0003286158898845315,0.0001,1999499
8052,1189,0.1,1000.0,16.42,8052000,6768,0.003868372179567814,0.0001,2000499
8056,1189,0.1,1000.0,17.1,8056000,6772,0.007846690714359283,0.0001,2001499
8060,1189,0.1,1000.0,17.45,8060000,6775,0.004010575357824564,0.0001,2002499
8064,1189,0.1,1000.0,17.77,8064000,6778,0.014503411948680878,0.0001,2003499
8068,1189,0.1,1000.0,18.49,8068000,6782,0.007354207336902618,0.0001,2004499
8072,1189,0.1,1000.0,19.37,8072000,6785,0.023260438814759254,0.0001,2005499
8076,1189,0.1,1000.0,19.39,8076000,6788,0.015814002603292465,0.0001,2006499
8080,1189,0.1,1000.0,19.32,8080000,6792,0.020793799310922623,0.0001,2007499
8084,1189,0.1,1000.0,19.0,8084000,6795,0.015185358002781868,0.0001,2008499
8088,1189,0.1,1000.0,19.25,8088000,6798,0.00042035209480673075,0.0001,2009499
8092,1189,0.1,1000.0,18.63,8092000,6802,0.00016700843116268516,0.0001,2010499
8096,1189,0.1,1000.0,17.59,8096000,6805,0.021004803478717804,0.0001,2011499
8100,1189,0.1,1000.0,17.58,8100000,6808,0.00021170674881432205,0.0001,2012499
8104,1189,0.1,1000.0,17.27,8104000,6811,0.03370776027441025,0.0001,2013499
8108,1189,0.1,1000.0,16.37,8108000,6815,0.0045403288677334785,0.0001,2014499
8112,1189,0.1,1000.0,16.07,8112000,6818,0.0038083528634160757,0.0001,2015499
8116,1189,0.1,1000.0,15.47,8116000,6821,0.005221618805080652,0.0001,2016499
8120,1189,0.1,1000.0,14.66,8120000,6825,0.00039164230111055076,0.0001,2017499
8124,1189,0.1,1000.0,14.4,8124000,6828,0.025194961577653885,0.0001,2018499
8128,1189,0.1,1000.0,14.95,8128000,6831,0.020524531602859497,0.0001,2019499
8132,1189,0.1,1000.0,15.46,8132000,6835,0.02671963907778263,0.0001,2020499
8136,1189,0.1,1000.0,16.11,8136000,6838,0.007188516203314066,0.0001,2021499
8140,1189,0.1,1000.0,16.3,8140000,6841,0.011737832799553871,0.0001,2022499
8144,1189,0.1,1000.0,16.27,8144000,6845,0.004461968783289194,0.0001,2023499
8148,1189,0.1,1000.0,16.17,8148000,6848,0.022798048332333565,0.0001,2024499
8152,1189,0.1,1000.0,16.14,8152000,6851,0.011236634105443954,0.0001,2025499
8156,1189,0.1,1000.0,16.0,8156000,6855,0.013366559520363808,0.0001,2026499
8160,1189,0.1,1000.0,16.24,8160000,6858,0.009624394588172436,0.0001,2027499
8164,1189,0.1,1000.0,16.13,8164000,6861,0.01764460653066635,0.0001,2028499
8168,1189,0.1,1000.0,15.9,8168000,6865,0.01148997712880373,0.0001,2029499
8172,1189,0.1,1000.0,15.8,8172000,6868,0.004562929272651672,0.0001,2030499
8176,1189,0.1,1000.0,16.04,8176000,6871,0.007831093855202198,0.0001,2031499
8180,1189,0.1,1000.0,16.07,8180000,6875,0.011647137813270092,0.0001,2032499
8184,1189,0.1,1000.0,15.67,8184000,6878,0.015474610961973667,0.0001,2033499
8188,1189,0.1,1000.0,15.39,8188000,6881,0.0004079440259374678,0.0001,2034499
8192,1189,0.1,1000.0,15.29,8192000,6884,0.0002920989936683327,0.0001,2035499
8196,1189,0.1,1000.0,15.49,8196000,6888,0.0002638386795297265,0.0001,2036499
8200,1189,0.1,1000.0,14.95,8200000,6891,0.0025848918594419956,0.0001,2037499
8204,1189,0.1,1000.0,15.4,8204000,6894,0.0053343079052865505,0.0001,2038499
8208,1189,0.1,1000.0,16.25,8208000,6898,0.003932808991521597,0.0001,2039499
8212,1189,0.1,1000.0,16.67,8212000,6901,0.016952788457274437,0.0001,2040499
8216,1189,0.1,1000.0,17.55,8216000,6904,0.017521273344755173,0.0001,2041499
8220,1189,0.1,1000.0,18.56,8220000,6908,0.006722092628479004,0.0001,2042499
8224,1189,0.1,1000.0,18.87,8224000,6911,0.0006145056104287505,0.0001,2043499
8228,1189,0.1,1000.0,19.1,8228000,6914,0.007820106111466885,0.0001,2044499
8232,1189,0.1,1000.0,19.34,8232000,6918,0.007877971045672894,0.0001,2045499
8236,1189,0.1,1000.0,19.11,8236000,6921,0.007770306430757046,0.0001,2046499
8240,1189,0.1,1000.0,18.96,8240000,6924,0.008637279272079468,0.0001,2047499
8244,1189,0.1,1000.0,18.99,8244000,6928,0.006495001260191202,0.0001,2048499
8248,1189,0.1,1000.0,18.59,8248000,6931,0.021007446572184563,0.0001,2049499
8252,1189,0.1,1000.0,18.69,8252000,6934,0.007049256470054388,0.0001,2050499
8256,1189,0.1,1000.0,18.65,8256000,6938,0.0042001609690487385,0.0001,2051499
8260,1189,0.1,1000.0,18.69,8260000,6941,0.003862003330141306,0.0001,2052499
8264,1189,0.1,1000.0,18.76,8264000,6944,0.00758085772395134,0.0001,2053499
8268,1189,0.1,1000.0,19.13,8268000,6948,0.028897106647491455,0.0001,2054499
8272,1189,0.1,1000.0,19.32,8272000,6951,0.015106423757970333,0.0001,2055499
8276,1189,0.1,1000.0,19.36,8276000,6954,0.006978175137192011,0.0001,2056499
8280,1189,0.1,1000.0,19.35,8280000,6958,0.004332547541707754,0.0001,2057499
8284,1189,0.1,1000.0,20.06,8284000,6961,0.024109218269586563,0.0001,2058499
8288,1189,0.1,1000.0,20.29,8288000,6964,0.0019110841676592827,0.0001,2059499
8292,1190,0.1,1000.0,20.93,8292000,6968,0.00037925184005871415,0.0001,2060499
8296,1190,0.1,1000.0,21.39,8296000,6971,0.004569480195641518,0.0001,2061499
8300,1190,0.1,1000.0,21.35,8300000,6974,0.048653822392225266,0.0001,2062499
8304,1190,0.1,1000.0,21.12,8304000,6977,0.0039917659014463425,0.0001,2063499
8308,1190,0.1,1000.0,20.9,8308000,6981,0.015528015792369843,0.0001,2064499
8312,1190,0.1,1000.0,20.5,8312000,6984,0.01778635010123253,0.0001,2065499
8316,1190,0.1,1000.0,20.58,8316000,6987,0.003997426014393568,0.0001,2066499
8320,1190,0.1,1000.0,20.51,8320000,6991,0.011342118494212627,0.0001,2067499
8324,1190,0.1,1000.0,20.77,8324000,6994,0.024309255182743073,0.0001,2068499
8328,1190,0.1,1000.0,20.83,8328000,6997,0.0039090621285140514,0.0001,2069499
8332,1190,0.1,1000.0,20.57,8332000,7001,0.007504180073738098,0.0001,2070499
8336,1190,0.1,1000.0,20.8,8336000,7004,0.01567358896136284,0.0001,2071499
8340,1190,0.1,1000.0,21.12,8340000,7007,0.02471020445227623,0.0001,2072499
8344,1190,0.1,1000.0,21.63,8344000,7011,0.008462500758469105,0.0001,2073499
8348,1190,0.1,1000.0,22.24,8348000,7014,0.02962525561451912,0.0001,2074499
8352,1190,0.1,1000.0,22.36,8352000,7017,0.01141729112714529,0.0001,2075499
8356,1190,0.1,1000.0,22.54,8356000,7021,0.01147456094622612,0.0001,2076499
8360,1190,0.1,1000.0,22.47,8360000,7024,0.011509065516293049,0.0001,2077499
8364,1190,0.1,1000.0,21.92,8364000,7027,0.013204023241996765,0.0001,2078499
8368,1190,0.1,1000.0,21.05,8368000,7031,0.0020441561937332153,0.0001,2079499
8372,1190,0.1,1000.0,20.16,8372000,7034,0.011182195506989956,0.0001,2080499
8376,1190,0.1,1000.0,19.08,8376000,7037,0.00024934380780905485,0.0001,2081499
8380,1190,0.1,1000.0,18.59,8380000,7041,0.0076446388848125935,0.0001,2082499
8384,1190,0.1,1000.0,18.02,8384000,7044,0.026666322723031044,0.0001,2083499
8388,1190,0.1,1000.0,18.02,8388000,7047,0.010531578212976456,0.0001,2084499
8392,1190,0.1,1000.0,17.49,8392000,7051,0.027951491996645927,0.0001,2085499
8396,1190,0.1,1000.0,17.01,8396000,7054,0.003919241018593311,0.0001,2086499
8400,1190,0.1,1000.0,16.82,8400000,7057,0.005541161634027958,0.0001,2087499
8404,1190,0.1,1000.0,16.21,8404000,7061,0.0007068617269396782,0.0001,2088499
8408,1190,0.1,1000.0,15.58,8408000,7064,0.007564774248749018,0.0001,2089499
8412,1190,0.1,1000.0,15.14,8412000,7067,4.353929398348555e-05,0.0001,2090499
8416,1190,0.1,1000.0,14.93,8416000,7070,0.003999197855591774,0.0001,2091499
8420,1190,0.1,1000.0,14.21,8420000,7074,0.007818067446351051,0.0001,2092499
8424,1190,0.1,1000.0,13.48,8424000,7077,0.003819870064035058,0.0001,2093499
8428,1190,0.1,1000.0,13.43,8428000,7080,0.006924545392394066,0.0001,2094499
8432,1190,0.1,1000.0,13.7,8432000,7084,0.007783892564475536,0.0001,2095499
8436,1190,0.1,1000.0,13.72,8436000,7087,0.003965096548199654,0.0001,2096499
8440,1190,0.1,1000.0,13.74,8440000,7090,0.007678070571273565,0.0001,2097499
8444,1190,0.1,1000.0,13.68,8444000,7094,0.019162293523550034,0.0001,2098499
8448,1190,0.1,1000.0,13.49,8448000,7097,0.011466188356280327,0.0001,2099499
8452,1190,0.1,1000.0,13.19,8452000,7100,0.004873680882155895,0.0001,2100499
8456,1190,0.1,1000.0,12.77,8456000,7104,0.00036015137447975576,0.0001,2101499
8460,1190,0.1,1000.0,12.86,8460000,7107,0.007687753066420555,0.0001,2102499
8464,1190,0.1,1000.0,13.12,8464000,7110,0.037844929844141006,0.0001,2103499
8468,1190,0.1,1000.0,13.69,8468000,7114,0.003878718940541148,0.0001,2104499
8472,1190,0.1,1000.0,13.7,8472000,7117,0.00939254928380251,0.0001,2105499
8476,1190,0.1,1000.0,14.38,8476000,7120,0.005047849379479885,0.0001,2106499
8480,1190,0.1,1000.0,15.15,8480000,7124,0.024837356060743332,0.0001,2107499
8484,1190,0.1,1000.0,15.93,8484000,7127,0.03395777940750122,0.0001,2108499
8488,1190,0.1,1000.0,16.59,8488000,7130,0.009121584706008434,0.0001,2109499
8492,1190,0.1,1000.0,17.45,8492000,7134,0.008469278924167156,0.0001,2110499
8496,1190,0.1,1000.0,18.33,8496000,7137,0.018745921552181244,0.0001,2111499
8500,1190,0.1,1000.0,18.82,8500000,7140,0.006323709152638912,0.0001,2112499
8504,1190,0.1,1000.0,19.79,8504000,7144,0.0024627780076116323,0.0001,2113499
8508,1190,0.1,1000.0,20.55,8508000,7147,0.0017386996187269688,0.0001,2114499
8512,1190,0.1,1000.0,21.4,8512000,7150,0.03250971436500549,0.0001,2115499
8516,1190,0.1,1000.0,21.62,8516000,7153,0.01494530774652958,0.0001,2116499
8520,1190,0.1,1000.0,22.3,8520000,7157,0.02432592585682869,0.0001,2117499
8524,1190,0.1,1000.0,22.68,8524000,7160,0.014968934468925,0.0001,2118499
8528,1190,0.1,1000.0,22.34,8528000,7163,0.0044122738763689995,0.0001,2119499
8532,1190,0.1,1000.0,22.22,8532000,7167,0.0030382100958377123,0.0001,2120499
8536,1190,0.1,1000.0,22.19,8536000,7170,0.012338568456470966,0.0001,2121499
8540,1190,0.1,1000.0,22.25,8540000,7174,0.0031982755754143,0.0001,2122499
8544,1190,0.1,1000.0,22.28,8544000,7177,0.024998867884278297,0.0001,2123499
8548,1190,0.1,1000.0,22.51,8548000,7180,0.025090202689170837,0.0001,2124499
8552,1190,0.1,1000.0,22.73,8552000,7184,0.03629966080188751,0.0001,2125499
8556,1190,0.1,1000.0,23.17,8556000,7187,0.019032079726457596,0.0001,2126499
8560,1190,0.1,1000.0,23.17,8560000,7190,0.01348966546356678,0.0001,2127499
8564,1190,0.1,1000.0,23.38,8564000,7194,0.007844580337405205,0.0001,2128499
8568,1190,0.1,1000.0,23.55,8568000,7197,0.008091062307357788,0.0001,2129499
8572,1190,0.1,1000.0,24.31,8572000,7200,0.02977900020778179,0.0001,2130499
8576,1190,0.1,1000.0,24.67,8576000,7203,0.0077873473055660725,0.0001,2131499
8580,1190,0.1,1000.0,24.69,8580000,7207,0.012252690270543098,0.0001,2132499
8584,1190,0.1,1000.0,24.71,8584000,7210,0.0194033682346344,0.0001,2133499
8588,1190,0.1,1000.0,24.7,8588000,7213,0.012576891109347343,0.0001,2134499
8592,1190,0.1,1000.0,24.81,8592000,7217,0.011514415964484215,0.0001,2135499
8596,1190,0.1,1000.0,24.77,8596000,7220,0.010530122555792332,0.0001,2136499
8600,1190,0.1,1000.0,24.88,8600000,7223,0.01618308760225773,0.0001,2137499
8604,1190,0.1,1000.0,24.57,8604000,7227,0.014771867543458939,0.0001,2138499
8608,1190,0.1,1000.0,24.51,8608000,7230,0.01723099872469902,0.0001,2139499
8612,1190,0.1,1000.0,24.55,8612000,7233,0.02026192657649517,0.0001,2140499
8616,1190,0.1,1000.0,24.27,8616000,7237,0.004275716375559568,0.0001,2141499
8620,1190,0.1,1000.0,24.49,8620000,7240,0.009730779565870762,0.0001,2142499
8624,1190,0.1,1000.0,24.86,8624000,7243,0.007972880266606808,0.0001,2143499
8628,1190,0.1,1000.0,25.26,8628000,7246,0.03783615678548813,0.0001,2144499
8632,1190,0.1,1000.0,25.36,8632000,7250,0.015755876898765564,0.0001,2145499
8636,1190,0.1,1000.0,25.51,8636000,7253,0.01718391291797161,0.0001,2146499
8640,1190,0.1,1000.0,25.46,8640000,7256,0.011522253043949604,0.0001,2147499
8644,1190,0.1,1000.0,25.29,8644000,7260,0.00039443510468117893,0.0001,2148499
8648,1190,0.1,1000.0,25.33,8648000,7263,0.03644508495926857,0.0001,2149499
8652,1190,0.1,1000.0,25.41,8652000,7266,0.011833996511995792,0.0001,2150499
8656,1190,0.1,1000.0,25.42,8656000,7270,0.004050891846418381,0.0001,2151499
8660,1190,0.1,1000.0,25.41,8660000,7273,0.004487382248044014,0.0001,2152499
8664,1190,0.1,1000.0,25.4,8664000,7276,0.00828121230006218,0.0001,2153499
8668,1190,0.1,1000.0,25.21,8668000,7280,0.015216080471873283,0.0001,2154499
8672,1190,0.1,1000.0,24.92,8672000,7283,0.018623346462845802,0.0001,2155499
8676,1190,0.1,1000.0,24.47,8676000,7286,0.00403369078412652,0.0001,2156499
8680,1190,0.1,1000.0,23.83,8680000,7290,0.014020856469869614,0.0001,2157499
8684,1190,0.1,1000.0,23.67,8684000,7293,0.0019364627078175545,0.0001,2158499
8688,1190,0.1,1000.0,23.7,8688000,7296,0.018432294949889183,0.0001,2159499
8692,1190,0.1,1000.0,23.41,8692000,7300,0.01841609925031662,0.0001,2160499
8696,1190,0.1,1000.0,23.25,8696000,7303,0.012037580832839012,0.0001,2161499
8700,1190,0.1,1000.0,23.08,8700000,7306,0.007668227888643742,0.0001,2162499
8704,1190,0.1,1000.0,22.94,8704000,7310,0.020053302869200706,0.0001,2163499
8708,1190,0.1,1000.0,22.67,8708000,7313,0.0031987002585083246,0.0001,2164499
8712,1190,0.1,1000.0,22.42,8712000,7316,0.003065436612814665,0.0001,2165499
8716,1190,0.1,1000.0,22.68,8716000,7319,0.007282549515366554,0.0001,2166499
8720,1190,0.1,1000.0,21.94,8720000,7323,0.0076196626760065556,0.0001,2167499
8724,1190,0.1,1000.0,21.47,8724000,7326,0.003919808194041252,0.0001,2168499
8728,1190,0.1,1000.0,20.61,8728000,7329,0.007849017158150673,0.0001,2169499
8732,1190,0.1,1000.0,20.51,8732000,7333,0.011399930343031883,0.0001,2170499
8736,1190,0.1,1000.0,20.37,8736000,7336,0.002593068638816476,0.0001,2171499
8740,1190,0.1,1000.0,20.31,8740000,7340,0.005165392067283392,0.0001,2172499
